area_id,source,calendar_quarter,sex,age_group,population,area_name,asfr,county
KEN_2_43,KNBS Census 2019,CY2019Q2,female,Y070_074,5703,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,female,Y075_079,3865,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,female,Y080_999,4182,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y000_004,93026,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y005_009,86733,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y010_014,76060,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y015_019,66859,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y020_024,52247,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y025_029,37916,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y030_034,28346,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y035_039,21811,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y040_044,17663,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y045_049,13437,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y050_054,11101,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y055_059,9720,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y060_064,8380,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y065_069,6217,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y070_074,4253,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y075_079,2848,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2019Q2,male,Y080_999,2943,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y000_004,95998,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y005_009,90442,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y010_014,78640,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y015_019,63523,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y020_024,50725,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y025_029,43340,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y030_034,42636,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y035_039,33067,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y040_044,24104,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y045_049,18096,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y050_054,15623,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y055_059,13138,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y060_064,11149,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y065_069,8416,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y070_074,5760,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y075_079,3825,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,female,Y080_999,4079,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y000_004,93702,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y005_009,87527,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y010_014,76650,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y015_019,67913,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y020_024,53677,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y025_029,38810,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y030_034,28975,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y035_039,22435,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y040_044,18240,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y045_049,13816,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y050_054,11259,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y055_059,9863,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y060_064,8612,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y065_069,6363,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y070_074,4290,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y075_079,2822,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2020Q2,male,Y080_999,2874,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y000_004,96836,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y005_009,91717,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y010_014,79791,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y015_019,64321,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y020_024,50883,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y025_029,43789,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y030_034,44585,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y035_039,34744,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y040_044,24807,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y045_049,18502,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y050_054,15949,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y055_059,13420,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y060_064,11480,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y065_069,8628,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y070_074,5817,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y075_079,3785,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,female,Y080_999,3979,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y000_004,94382,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y005_009,88329,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y010_014,77244,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y015_019,68984,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y020_024,55146,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y025_029,39725,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y030_034,29619,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y035_039,23077,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y040_044,18836,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y045_049,14206,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y050_054,11419,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y055_059,10008,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y060_064,8851,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y065_069,6513,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y070_074,4328,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y075_079,2796,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2021Q2,male,Y080_999,2808,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y000_004,97681,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y005_009,93011,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y010_014,80960,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y015_019,65129,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y020_024,51042,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y025_029,44242,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y030_034,46622,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y035_039,36506,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y040_044,25531,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y045_049,18918,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y050_054,16282,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y055_059,13707,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y060_064,11821,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y065_069,8845,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y070_074,5875,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y075_079,3746,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,female,Y080_999,3884,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y000_004,95067,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y005_009,89138,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y010_014,77843,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y015_019,70072,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y020_024,56656,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y025_029,40662,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y030_034,30276,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y035_039,23737,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y040_044,19452,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y045_049,14607,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y050_054,11581,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y055_059,10154,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y060_064,9096,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y065_069,6667,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y070_074,4366,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y075_079,2770,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2022Q2,male,Y080_999,2745,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y000_004,98534,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y005_009,94322,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y010_014,82145,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y015_019,65947,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y020_024,51202,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y025_029,44700,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y030_034,48753,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y035_039,38357,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y040_044,26277,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y045_049,19343,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y050_054,16622,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y055_059,14001,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y060_064,12172,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y065_069,9067,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y070_074,5933,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y075_079,3707,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,female,Y080_999,3791,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y000_004,95758,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y005_009,89955,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y010_014,78446,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y015_019,71177,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y020_024,58207,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y025_029,41620,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y030_034,30948,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y035_039,24417,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y040_044,20088,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y045_049,15020,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y050_054,11745,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y055_059,10304,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y060_064,9348,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y065_069,6824,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y070_074,4404,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y075_079,2744,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2023Q2,male,Y080_999,2685,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y000_004,99394,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y005_009,95653,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y010_014,83348,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y015_019,66776,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y020_024,51362,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y025_029,45163,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y030_034,50980,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y035_039,40302,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y040_044,27044,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y045_049,19777,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y050_054,16969,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y055_059,14302,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y060_064,12533,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y065_069,9295,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y070_074,5992,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y075_079,3669,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,female,Y080_999,3702,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y000_004,96453,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y005_009,90779,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y010_014,79054,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y015_019,72299,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y020_024,59800,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y025_029,42602,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y030_034,31635,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y035_039,25115,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y040_044,20744,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y045_049,15444,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y050_054,11912,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y055_059,10455,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y060_064,9608,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y065_069,6984,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y070_074,4443,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y075_079,2719,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2024Q2,male,Y080_999,2627,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y000_004,101619,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y005_009,98681,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y010_014,92338,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y015_019,74150,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y020_024,60966,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y025_029,49102,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y030_034,44604,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y035_039,40440,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y040_044,36467,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y045_049,23773,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y050_054,19001,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y055_059,16034,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y060_064,13305,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y065_069,10475,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y070_074,7641,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y075_079,4752,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,female,Y080_999,4435,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y000_004,101708,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y005_009,98417,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y010_014,92758,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y015_019,77926,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y020_024,63915,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y025_029,50028,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y030_034,39034,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y035_039,27279,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y040_044,23659,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y045_049,18102,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y050_054,15275,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y055_059,12318,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y060_064,10022,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y065_069,8043,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y070_074,5817,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y075_079,3544,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2025Q2,male,Y080_999,3212,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y000_004,102553,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y005_009,100127,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y010_014,95542,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y015_019,83189,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y020_024,67819,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y025_029,56082,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y030_034,48708,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y035_039,41166,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y040_044,41755,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y045_049,33904,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y050_054,23777,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y055_059,18529,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y060_064,15522,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y065_069,12016,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y070_074,9042,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y075_079,6064,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,female,Y080_999,5041,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y000_004,102829,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y005_009,100093,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y010_014,96211,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y015_019,88029,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y020_024,68704,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y025_029,56013,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y030_034,46432,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y035_039,34512,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y040_044,26701,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y045_049,21882,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y050_054,18439,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y055_059,15393,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y060_064,11716,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y065_069,8777,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y070_074,6796,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y075_079,4485,Homa Bay,,Homa Bay
KEN_2_43,KNBS Census 2019,CY2030Q2,male,Y080_999,3607,Homa Bay,,Homa Bay
KEN_2_44,KNBS Census 2019,CY2010Q2,female,Y000_004,89260,Migori,,Migori
KEN_2_44,KNBS Census 2019,CY2010Q2,female,Y005_009,76964,Migori,,Migori
KEN_2_44,KNBS Census 2019,CY2010Q2,female,Y010_014,64024,Migori,,Migori
KEN_2_44,KNBS Census 2019,CY2010Q2,female,Y015_019,54047,Migori,,Migori
KEN_2_44,KNBS Census 2019,CY2010Q2,female,Y020_024,46920,Migori,,Migori
KEN_2_44,KNBS Census 2019,CY2010Q2,female,Y025_029,37642,Migori,,Migori
KEN_2_44,KNBS Census 2019,CY2010Q2,female,Y030_034,26566,Migori,,Migori
KEN_2_44,KNBS Census 2019,CY2010Q2,female,Y035_039,19460,Migori,,Migori
KEN_2_44,KNBS Census 2019,CY2010Q2,female,Y040_044,16192,Migori,,Migori
KEN_2_44,KNBS Census 2019,CY2010Q2,female,Y045_049,12251,Migori,,Migori
KEN_2_44,KNBS Census 2019,CY2010Q2,female,Y050_054,10125,Migori,,Migori
